geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
17149,17,149,Pike,2021-01-02,2021,AN91,1.4079179459624573,-2.0369526276058303,-3.4865803118645293,-0.5946763854289973
17145,17,145,Perry,2021-01-02,2021,AN91,0.22302653972989583,1.0776307699921146,0.21587648806721055,1.932134501154795
17087,17,087,Johnson,2021-01-02,2021,AN91,0.6542244357468546,2.4402808504049776,0.9375311126052391,3.983911747059322
17173,17,173,Shelby,2021-01-02,2021,AN91,2.621777361733062,0.14973428084079324,-0.8609156285970231,1.1457992389567884
17051,17,051,Fayette,2021-01-02,2021,AN91,0.9927364110867993,0.35680459785146623,-0.4840965466529199,1.240776969611152
17139,17,139,Moultrie,2021-01-02,2021,AN91,7.3702413361148755,0.028589928773202853,-1.1124509577757062,1.152886547455843
17017,17,017,Cass,2021-01-02,2021,AN91,1.5425222797467875,-2.0301859303871126,-3.490970879594718,-0.773179393802054
17015,17,015,Carroll,2021-01-02,2021,AN91,0.0,-4.770458893393046,-6.18730061127692,-3.45621444344434
17047,17,047,Edwards,2021-01-02,2021,AN91,0.6401016843601073,2.1107856396530917,0.4517875687075395,3.6206017952850633
17079,17,079,Jasper,2021-01-02,2021,AN91,0.6359722688960747,1.2132955809589758,0.32767574751265327,2.089313636298197
17187,17,187,Warren,2021-01-02,2021,AN91,0.04686806409735556,-4.759143808549169,-7.124838879943865,-2.462857286286242
17153,17,153,Pulaski,2021-01-02,2021,AN91,1.148275072182544,2.8338254668490324,1.2300819690094988,4.525677760849233
17165,17,165,Saline,2021-01-02,2021,AN91,0.02538883401927747,2.163876179075308,0.7646120245737974,3.537852032542777
17101,17,101,Lawrence,2021-01-02,2021,AN91,0.5539722796017199,1.5179805456645392,0.4367756307691049,2.5674587400763422
17045,17,045,Edgar,2021-01-02,2021,AN91,2.7903310734367777,0.5722873331221482,-0.44592470520608346,1.6909548713420401
17071,17,071,Henderson,2021-01-02,2021,AN91,0.0,-5.413075324895782,-8.023295255124625,-2.7992066707985304
17199,17,199,Williamson,2021-01-02,2021,AN91,0.0,1.9195523667622334,0.47894468177867966,3.321612903342128
17077,17,077,Jackson,2021-01-02,2021,AN91,0.0023236233255113357,1.536378967214046,0.3329277643437777,2.8668846686884817
17147,17,147,Piatt,2021-01-02,2021,AN91,10.237839569917325,-0.20504570273451173,-1.2458847962291966,0.8868284957967709
17053,17,053,Ford,2021-01-02,2021,AN91,4.307714269204134,-0.5262736328915258,-1.3879773084564107,0.46038234776476344
17019,17,019,Champaign,2021-01-02,2021,AN91,5.408603609225419,-0.08172265822115725,-1.074837989074058,0.9221167123410298
17029,17,029,Coles,2021-01-02,2021,AN91,2.7192710770817534,0.5311811853355844,-0.46061455397574813,1.541664912956034
17035,17,035,Cumberland,2021-01-02,2021,AN91,0.7816298733321101,0.8475884592771527,-0.16021352849016804,1.7814929395415557
17183,17,183,Vermilion,2021-01-02,2021,AN91,6.554950260339941,0.26550590478411,-0.6413904789043869,1.2638458389519749
17115,17,115,Macon,2021-01-02,2021,AN91,11.489724808718805,-0.23485282149998193,-1.1566284743745139,0.7098702914266634
17049,17,049,Effingham,2021-01-02,2021,AN91,0.6403804896829719,0.7841228659580277,-0.10588773640392932,1.66893558353162
17067,17,067,Hancock,2021-01-02,2021,AN91,0.012345188317418824,-4.858697929377972,-7.126859403106402,-2.5316431523893064
17095,17,095,Knox,2021-01-02,2021,AN91,0.31899838362065963,-4.351621843403735,-6.530591134254446,-2.1527841692413436
17109,17,109,McDonough,2021-01-02,2021,AN91,0.3253011415095449,-4.0416929040650595,-6.4549763693118045,-1.6043081828097139
17081,17,081,Jefferson,2021-01-02,2021,AN91,0.30195375375346173,1.1161467019590396,0.12054100872838815,2.1556607776824657
17113,17,113,McLean,2021-01-02,2021,AN91,6.10733610891408,-0.9097431594209923,-1.7371293409465276,0.11303162721966001
17039,17,039,De Witt,2021-01-02,2021,AN91,10.07081468730703,-0.5868926651595913,-1.5328742541507605,0.4221437229920866
17105,17,105,Livingston,2021-01-02,2021,AN91,3.5140250496860506,-0.9733270205045023,-2.252400664268912,0.23996185297085515
17003,17,003,Alexander,2021-01-02,2021,AN91,0.6203046291890055,2.442756193210718,0.8099745601127064,4.102496174096962
17093,17,093,Kendall,2021-01-02,2021,AN91,2.08378635299577,-1.3608183552752389,-3.3926180045987526,0.34676383262405674
17031,17,031,Cook,2021-01-02,2021,AN91,1.968023183294074,0.09377164372263869,-1.584476663477173,1.583142542071088
17037,17,037,DeKalb,2021-01-02,2021,AN91,1.1752349110032327,-2.93783768951735,-4.62513949898396,-0.9819204458106049
17089,17,089,Kane,2021-01-02,2021,AN91,1.879938535285338,-1.935542005139279,-3.8217118993088914,0.13181440893707694
17063,17,063,Grundy,2021-01-02,2021,AN91,2.3237253232948665,-1.2093942441850247,-2.8877657364304334,0.3120228099150965
17111,17,111,McHenry,2021-01-02,2021,AN91,0.11741311492582766,-2.411244780338476,-4.333555095237961,-0.6995677041103013
17197,17,197,Will,2021-01-02,2021,AN91,3.384845309289762,-0.35861238683499524,-1.8909938661408408,1.0676914234647277
17043,17,043,DuPage,2021-01-02,2021,AN91,1.492852128642225,-1.000257818666546,-3.016379404332179,0.9416364143007623
17097,17,097,Lake,2021-01-02,2021,AN91,1.0539429295971603,-1.6388924019147852,-3.2644311417436835,-0.0487593646887145
17091,17,091,Kankakee,2021-01-02,2021,AN91,3.822801292088666,-0.2687844181645436,-1.4685134761367318,0.9551426755650781
17011,17,011,Bureau,2021-01-02,2021,AN91,2.3247886699292826,-3.3628602686289146,-5.087016294056493,-1.5537363463917733
17155,17,155,Putnam,2021-01-02,2021,AN91,5.245100221151208,-2.4678589913930344,-4.16148329519339,-0.6776817478908432
17099,17,099,LaSalle,2021-01-02,2021,AN91,4.537000020488881,-2.3757585913281103,-4.2361901143138,-0.5200101989564224
17131,17,131,Mercer,2021-01-02,2021,AN91,0.0,-5.8419496454303275,-8.085673823187442,-3.5165050793626937
17161,17,161,Rock Island,2021-01-02,2021,AN91,0.0,-5.471587198453893,-7.359704138892629,-3.406624157076314
17073,17,073,Henry,2021-01-02,2021,AN91,0.7623451800811899,-4.669367278093855,-6.534765338266975,-2.6968584705752483
17103,17,103,Lee,2021-01-02,2021,AN91,0.7117741562157995,-3.3222078686257768,-4.8209831669971175,-1.7920781475529244
17195,17,195,Whiteside,2021-01-02,2021,AN91,0.0030751412429448396,-4.191597440506207,-5.602084285809619,-2.787250258570194
17121,17,121,Marion,2021-01-03,2021,AN91,0.0,0.47240584336181796,-3.9329845653955275,4.892824250070715
17005,17,005,Bond,2021-01-03,2021,AN91,0.0,-0.15911403361961163,-4.046647750318295,3.9331464131820684
17083,17,083,Jersey,2021-01-03,2021,AN91,0.0,-0.6508632982926971,-2.8082531273741504,1.5623615706957013
17163,17,163,St. Clair,2021-01-03,2021,AN91,0.0,0.7934958336180429,-2.7260471378702626,4.3162530798698935
17027,17,027,Clinton,2021-01-03,2021,AN91,0.0,0.7377425665889368,-3.3990245345324293,4.847919056788751
17013,17,013,Calhoun,2021-01-03,2021,AN91,0.0,-1.52208861268533,-3.5559167396162943,0.5028623248055695
17119,17,119,Madison,2021-01-03,2021,AN91,0.0,0.3167080071206137,-3.0950863502609978,3.66025599499431
17133,17,133,Monroe,2021-01-03,2021,AN91,0.0,0.7662380684515557,-2.4884977533739483,4.035851735740381
17117,17,117,Macoupin,2021-01-03,2021,AN91,0.0,-1.3736758274800909,-3.9342152152671104,1.3193307204097346
17171,17,171,Scott,2021-01-03,2021,AN91,0.0,-2.406577627451238,-4.033110810509811,-0.764753152292671
17137,17,137,Morgan,2021-01-03,2021,AN91,0.0,-2.4147572085092444,-4.142915478232257,-0.6908629733606564
17107,17,107,Logan,2021-01-03,2021,AN91,0.0,-3.3062364762146728,-5.913199533532599,-0.6602634833147011
17129,17,129,Menard,2021-01-03,2021,AN91,0.0,-2.6176630088797155,-4.348479372023785,-0.9142931501711571
17167,17,167,Sangamon,2021-01-03,2021,AN91,0.0,-2.5507821022394603,-4.849885192908264,-0.40700937285842614
17021,17,021,Christian,2021-01-03,2021,AN91,0.0,-2.595263742369131,-6.116774256709847,0.781278218917223
17127,17,127,Massac,2021-01-03,2021,AN91,0.0,1.8655225513798082,-2.594408491788998,6.419704029698343
17057,17,057,Fulton,2021-01-03,2021,AN91,0.0,-3.505690001277409,-5.3260262050211225,-1.6553763979316318
17175,17,175,Stark,2021-01-03,2021,AN91,0.0,-4.4075242284087865,-5.941933996052847,-2.5135665701346723
17203,17,203,Woodford,2021-01-03,2021,AN91,0.0,-2.491129631847394,-4.930830137732572,-0.1408791686593573
17179,17,179,Tazewell,2021-01-03,2021,AN91,0.0,-2.9129763798421697,-5.079091524623381,-0.8318876581526221
