geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
17085,17,085,Jo Daviess,2020-01-02,2020,AN81,0.0,3.5006328610511854,-0.7329516053521377,7.735280607113488
17125,17,125,Mason,2020-01-02,2020,AN81,0.0,6.055706095411791,1.898747685529315,10.213690691805452
17191,17,191,Wayne,2020-01-02,2020,AN81,6.941513240286546,8.182411089937682,5.377727710265472,10.988249533348558
17069,17,069,Hardin,2020-01-02,2020,AN81,14.563821190195993,9.180319389228984,7.202052178770603,11.159619972811276
17061,17,061,Greene,2020-01-02,2020,AN81,0.0,6.673722641176459,2.217870527425365,11.130530632299108
17157,17,157,Randolph,2020-01-02,2020,AN81,0.533244658998706,8.672077105772125,6.153906717391022,11.191343850647916
17149,17,149,Pike,2020-01-02,2020,AN81,0.0,6.567768845636731,2.0985741976267582,11.037962666778089
17145,17,145,Perry,2020-01-02,2020,AN81,3.7157353339354153,8.965233441181153,7.006264970000051,10.925175758222888
17087,17,087,Johnson,2020-01-02,2020,AN81,12.26754822598153,9.340321118406676,7.887268703559954,10.794340677498958
17173,17,173,Shelby,2020-01-02,2020,AN81,0.0016186157899127898,7.169897423388758,2.937840519610532,11.403009614062714
17051,17,051,Fayette,2020-01-02,2020,AN81,0.1812066049856641,7.738755473761358,3.5907451624488425,11.88781788160861
17139,17,139,Moultrie,2020-01-02,2020,AN81,0.0,6.832543594912011,2.6980426688747383,10.968006340004077
17017,17,017,Cass,2020-01-02,2020,AN81,0.0,6.193427058887442,1.7924608261284212,10.595375186797137
17015,17,015,Carroll,2020-01-02,2020,AN81,0.0,4.347752720157762,0.028794636002438645,8.66756892671772
17047,17,047,Edwards,2020-01-02,2020,AN81,10.96495255953906,7.924617443233727,4.934745026368867,10.915730649495824
17079,17,079,Jasper,2020-01-02,2020,AN81,3.4799095869736836,7.499454429901379,2.855411774357491,12.14437230715642
17187,17,187,Warren,2020-01-02,2020,AN81,0.0,5.143572977754828,-0.29201920780577006,10.5802791974625
17153,17,153,Pulaski,2020-01-02,2020,AN81,15.29583313511532,9.470753065753179,7.879404464706046,11.063357119311075
17165,17,165,Saline,2020-01-02,2020,AN81,10.748670460291983,9.005074084229218,7.7104100904193915,10.300615306863637
17101,17,101,Lawrence,2020-01-02,2020,AN81,11.764459410704353,7.7959650341236815,4.475398556383879,11.117547421018088
17045,17,045,Edgar,2020-01-02,2020,AN81,0.3244790431095962,7.079456406887842,2.5794423182504906,11.580497053390475
17071,17,071,Henderson,2020-01-02,2020,AN81,0.0,5.683361014826799,-0.05108439589176837,11.418641888141185
17199,17,199,Williamson,2020-01-02,2020,AN81,9.118714417062506,9.022684642717307,7.763698752361595,10.282621857841786
17077,17,077,Jackson,2020-01-02,2020,AN81,6.61181501789387,8.979542717979898,7.706424975233264,10.253508705469313
17147,17,147,Piatt,2020-01-02,2020,AN81,0.0,6.222030463031065,2.052277818195456,10.392720308821813
17053,17,053,Ford,2020-01-02,2020,AN81,0.0,5.352553952884765,1.1811449607241704,9.52498032511487
17019,17,019,Champaign,2020-01-02,2020,AN81,0.0,5.856484641631444,1.4673686280716038,10.246623849545948
17029,17,029,Coles,2020-01-02,2020,AN81,0.05382277344826567,7.017511484281822,2.6472198542385144,11.388865208268681
17035,17,035,Cumberland,2020-01-02,2020,AN81,0.5947515624350612,7.241149886599453,2.4412714299635447,12.042062257454608
17183,17,183,Vermilion,2020-01-02,2020,AN81,0.0,6.522555261307391,2.384947496969182,10.66110554894349
17115,17,115,Macon,2020-01-02,2020,AN81,0.0,6.827813755243512,3.0109210036818306,10.645663730684468
17049,17,049,Effingham,2020-01-02,2020,AN81,0.4425538023992736,7.451884255807764,2.5683863587953133,12.33644418918846
17067,17,067,Hancock,2020-01-02,2020,AN81,0.012113572609408495,6.188256477105201,0.8038500898759713,11.57366915323788
17095,17,095,Knox,2020-01-02,2020,AN81,0.0,5.14542825172674,0.13894283130489155,10.15288820570263
17109,17,109,McDonough,2020-01-02,2020,AN81,0.0,5.735554865000637,0.4648992368670423,11.007190736683121
17081,17,081,Jefferson,2020-01-02,2020,AN81,4.892240077537729,8.981620874725202,6.588105414342495,11.376160447963004
17113,17,113,McLean,2020-01-02,2020,AN81,0.0,5.3789421496069,1.2777874094410353,9.481091502032605
17039,17,039,De Witt,2020-01-02,2020,AN81,0.0,5.952641777329312,1.8453554441529654,10.060904229683459
17105,17,105,Livingston,2020-01-02,2020,AN81,0.0,5.131536066602268,1.0320293236848759,9.231993371337174
17003,17,003,Alexander,2020-01-02,2020,AN81,14.023723064256783,9.306830900315639,8.002947559904849,10.61168922914317
17093,17,093,Kendall,2020-01-02,2020,AN81,0.0,4.895870030016417,0.8544916074361402,8.938411231772
17031,17,031,Cook,2020-01-02,2020,AN81,0.003010012291739028,5.414511661864855,1.7617311063648549,9.068296589976446
17037,17,037,DeKalb,2020-01-02,2020,AN81,0.0,3.884581171594637,0.08790671288215667,7.682299533855107
17089,17,089,Kane,2020-01-02,2020,AN81,0.0,4.248142052330776,0.3627674390765744,8.134614342115444
17063,17,063,Grundy,2020-01-02,2020,AN81,0.0,5.161996549507261,1.0560446039534739,9.26888046132276
17111,17,111,McHenry,2020-01-02,2020,AN81,0.0,4.068129565303673,0.5112169008037798,7.626123347785693
17197,17,197,Will,2020-01-02,2020,AN81,0.0,5.2406337274651325,1.314255296849422,9.167979114276621
17043,17,043,DuPage,2020-01-02,2020,AN81,0.0390540366187683,4.981075725893028,1.056809756481865,8.906419731109393
17097,17,097,Lake,2020-01-02,2020,AN81,0.0,4.91773076265763,1.558243772288326,8.27825307243411
17091,17,091,Kankakee,2020-01-02,2020,AN81,0.0,5.2316160154768845,1.279915241685951,9.184274401430335
17011,17,011,Bureau,2020-01-02,2020,AN81,0.0,4.7420174462370275,0.34817577030912605,9.136910727305695
17155,17,155,Putnam,2020-01-02,2020,AN81,0.0,5.189096373883395,0.8634255564517856,9.515824612946888
17099,17,099,LaSalle,2020-01-02,2020,AN81,0.0,4.895023443249784,0.8070195870885082,8.983956112379287
17131,17,131,Mercer,2020-01-02,2020,AN81,0.0,4.796071225026024,-0.12800184447852656,9.721006582825487
17161,17,161,Rock Island,2020-01-02,2020,AN81,0.0,4.603465866131716,0.04651215572296081,9.16131952452199
17073,17,073,Henry,2020-01-02,2020,AN81,0.0,4.539418131489579,-0.059691678265860554,9.139453700191362
17103,17,103,Lee,2020-01-02,2020,AN81,0.0,3.8830566720762976,-0.12728611542174015,7.89442498570698
17195,17,195,Whiteside,2020-01-02,2020,AN81,0.0,4.359354048261644,0.10485646488149093,8.614876388581811
17121,17,121,Marion,2020-01-03,2020,AN81,0.0,4.32349097433334,0.7275206791989283,7.9204305253121365
17005,17,005,Bond,2020-01-03,2020,AN81,0.0,2.9189682596323734,0.15402644779514627,5.6848151231497965
17083,17,083,Jersey,2020-01-03,2020,AN81,0.0,2.0340406163824025,-0.1444262861929525,4.213467015180035
17163,17,163,St. Clair,2020-01-03,2020,AN81,0.0,3.4074305569790613,0.8080199529017316,6.007800288598719
17027,17,027,Clinton,2020-01-03,2020,AN81,0.0,3.6155673803131663,0.4204801823203628,6.8116428885920115
17013,17,013,Calhoun,2020-01-03,2020,AN81,0.0116187892402252,2.2621305764023436,0.23572971232456616,4.2895092810962305
17119,17,119,Madison,2020-01-03,2020,AN81,0.012456350939472104,2.8372397500901867,0.6046172626213633,5.0709547530131225
17133,17,133,Monroe,2020-01-03,2020,AN81,0.0,3.4044447191450113,0.4410346226090947,6.368840258756129
17117,17,117,Macoupin,2020-01-03,2020,AN81,0.002695950230276304,1.555161128413088,-0.4740768784233005,3.585375408513574
17171,17,171,Scott,2020-01-03,2020,AN81,0.05554501589223811,1.3313708243945905,-0.8082140465777065,3.4719478957901053
17137,17,137,Morgan,2020-01-03,2020,AN81,0.24419812745899372,1.1238145312624763,-0.9127367471984985,3.1613365061940795
17107,17,107,Logan,2020-01-03,2020,AN81,0.5500595481948899,1.6955309794097986,-0.09617984383827893,3.4881908590212998
17129,17,129,Menard,2020-01-03,2020,AN81,0.9433839500847293,1.2340115419623423,-0.5602954358073505,3.0294013329700253
17167,17,167,Sangamon,2020-01-03,2020,AN81,0.06799557077276965,1.3727892716859649,-0.5912337982970681,3.337795689959216
17021,17,021,Christian,2020-01-03,2020,AN81,7.777661255319462E-4,1.7077184937316556,-0.35066326661815755,3.767147557036002
17127,17,127,Massac,2020-01-03,2020,AN81,2.311532110688912,6.429126741814703,1.4053054596810384,11.453897237520739
17057,17,057,Fulton,2020-01-03,2020,AN81,1.9134526327202213,0.690847674661392,-0.6140125407758935,1.9967409894372068
17175,17,175,Stark,2020-01-03,2020,AN81,4.055503309191761,0.21510276101108666,-1.0638451115286958,1.4948137078404269
17203,17,203,Woodford,2020-01-03,2020,AN81,3.024536585161579,1.1234166259259055,-0.5729878145337858,2.8208034953553196
17179,17,179,Tazewell,2020-01-03,2020,AN81,2.1851308347360154,1.2164820095457936,-0.3819883677708137,2.8158694325795173
17123,17,123,Marshall,2020-01-03,2020,AN81,3.9287724784545204,0.8096681051273078,-0.7258729184904815,2.346227599963827
17143,17,143,Peoria,2020-01-03,2020,AN81,3.0559016844057774,0.6752484069352097,-0.5961227025580409,1.947661475960601
17001,17,001,Adams,2020-01-03,2020,AN81,0.07029308871196939,1.3954380831688034,-0.37908524781276126,3.1710420309510385
17177,17,177,Stephenson,2020-01-03,2020,AN81,2.044387761850408,0.07015063420426161,-1.4644085958960225,1.6053739063191548
17141,17,141,Ogle,2020-01-03,2020,AN81,1.3755677923612,0.2534227258013724,-1.0073977553676634,1.5151269531257545
17201,17,201,Winnebago,2020-01-03,2020,AN81,1.1879210384534424,0.2049210474141976,-1.2398269019461352,1.650610479845021
17007,17,007,Boone,2020-01-03,2020,AN81,0.5464377816398583,-0.04875029878418338,-1.5755578916362634,1.4777147035251974
17025,17,025,Clay,2020-01-03,2020,AN81,0.2532291064311841,4.498436679020874,0.7613810556799274,8.236428801499972
17185,17,185,Wabash,2020-01-03,2020,AN81,1.0403540843260086,5.259934828202894,1.3352230511031062,9.185682444944534
17009,17,009,Brown,2020-01-03,2020,AN81,0.41342112832428307,1.2856468800307668,-0.3438462221293151,2.916089548375727
17151,17,151,Pope,2020-01-03,2020,AN81,2.483921986117568,5.611704888548265,0.5440805681999179,10.680271810120072
17033,17,033,Crawford,2020-01-03,2020,AN81,0.680433353943877,4.787140888191815,1.2063500476683038,8.369010823664395
17135,17,135,Montgomery,2020-01-03,2020,AN81,0.0,1.7758590997140549,-0.4642401194044726,4.016967773758035
17055,17,055,Franklin,2020-01-03,2020,AN81,0.2753776273494439,4.651113993625457,0.16397112217080556,9.139139585201882
17023,17,023,Clark,2020-01-03,2020,AN81,0.16515443945107042,4.782836606747927,1.124099292438058,8.442589355065671
17059,17,059,Gallatin,2020-01-03,2020,AN81,2.4878798870979257,5.71627426814576,1.3146188013266726,10.118791772464174
17075,17,075,Iroquois,2020-01-03,2020,AN81,0.26474393861494516,1.9590826738130824,-0.15062690567906065,4.069729753553913
17041,17,041,Douglas,2020-01-03,2020,AN81,0.0,2.6491014501293195,0.4270732947580786,4.872097865486419
17189,17,189,Washington,2020-01-03,2020,AN81,0.0,4.129930369819927,0.5580413049815555,7.702709929113876
17159,17,159,Richland,2020-01-03,2020,AN81,0.2518877308089475,4.694829878728734,0.9268907395662521,8.463748129344994
