geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
18033,18,033,DeKalb,2020-04-19,2020,AN81,0.0,7.590315555449538,-1.0786349634534058,16.25937301424713
18001,18,001,Adams,2020-04-19,2020,AN81,0.0,8.367963147125312,0.39491208112144016,16.341117914068832
18003,18,003,Allen,2020-04-19,2020,AN81,0.0,7.938448351976926,-0.4779269188786232,16.354918268243516
18179,18,179,Wells,2020-04-19,2020,AN81,0.0,8.48996476594922,0.5992125875364175,16.380819872819345
18183,18,183,Whitley,2020-04-19,2020,AN81,0.0,8.07717017185711,0.1591752703739154,15.995264216421448
18069,18,069,Huntington,2020-04-19,2020,AN81,0.0,8.598120375400912,0.682564380701208,16.51377893248118
18113,18,113,Noble,2020-04-19,2020,AN81,0.0,7.708684092524855,-0.41885809251239714,15.836310331125041
18097,18,097,Marion,2020-04-19,2020,AN81,0.0,9.954607168616732,3.487668679658477,16.42165223602794
18039,18,039,Elkhart,2020-04-20,2020,AN81,4.240713949085115,8.83276694248948,1.3891922383334774,16.276450890650207
18099,18,099,Marshall,2020-04-20,2020,AN81,3.7671897043997067,9.132150256462577,1.0748567323024532,17.189539255924057
18141,18,141,St. Joseph,2020-04-20,2020,AN81,3.8871222536797925,9.14243595390759,1.590176796366419,16.694818934690833
18041,18,041,Fayette,2020-04-20,2020,AN81,0.19465462057071142,10.119285652191076,2.6741816024162683,17.564482468274313
18177,18,177,Wayne,2020-04-20,2020,AN81,0.22946316869288952,9.565193730454713,2.4641389952503854,16.66634055046654
18123,18,123,Perry,2020-04-20,2020,AN81,0.22228663870368792,13.282360461057232,5.971437030767292,20.593394936489208
18117,18,117,Orange,2020-04-20,2020,AN81,0.02889485192803344,12.690708866327677,5.968298639365925,19.413214574209803
18171,18,171,Warren,2020-04-20,2020,AN81,0.0,10.09464459216409,1.8473024452803184,18.34207401262755
18137,18,137,Ripley,2020-04-20,2020,AN81,0.24378944864757265,11.546645386762686,4.881697409294407,18.211695064411565
18047,18,047,Franklin,2020-04-20,2020,AN81,0.34358934550694886,10.580395996309504,3.0932601239609974,18.067659046563314
18051,18,051,Gibson,2020-04-20,2020,AN81,0.00418832100914831,13.620266951853026,6.685865451769875,20.55475345983098
18049,18,049,Fulton,2020-04-20,2020,AN81,0.4593287959568464,9.432272180653348,1.4195159153060026,17.44513535803463
18055,18,055,Greene,2020-04-20,2020,AN81,0.043113736649837676,11.89774500945723,4.774405218555337,19.021180726620624
18139,18,139,Rush,2020-04-20,2020,AN81,0.16798031071381098,10.45657327883413,3.235239729310911,17.67801135061058
18135,18,135,Randolph,2020-04-20,2020,AN81,0.042857473642372856,9.592301173237473,2.817774867477976,16.366916518310173
18087,18,087,LaGrange,2020-04-20,2020,AN81,4.319340508397728,8.379821486753785,1.0630117496436375,15.696712354533133
18131,18,131,Pulaski,2020-04-20,2020,AN81,0.5439261003494014,9.02919396632633,0.6647122444596435,17.393777501469266
18149,18,149,Starke,2020-04-20,2020,AN81,1.3038501362538573,8.753005310399391,0.27313911190999585,17.232958638961907
