geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
18039,18,039,Elkhart,2021-01-01,2021,AN91,20.887798677635253,-1.2909210769814572,-2.8199469493703027,0.38774267284803254
18099,18,099,Marshall,2021-01-01,2021,AN91,23.841716743826826,-1.024076819465077,-2.3796131627600348,0.2237198039831931
18141,18,141,St. Joseph,2021-01-01,2021,AN91,24.29990244521457,-1.513876398792859,-2.9739461081181418,0.22601083187928372
18041,18,041,Fayette,2021-01-01,2021,AN91,20.82069281421878,3.1114052014975186,-0.41635968606938295,6.6943037314126315
18177,18,177,Wayne,2021-01-01,2021,AN91,20.949546040896834,2.2134002910642283,-1.213273289999354,5.593307616924864
18123,18,123,Perry,2021-01-01,2021,AN91,12.718415333504923,8.354883314052948,1.9475909184688351,13.758345545869577
18117,18,117,Orange,2021-01-01,2021,AN91,14.572612807501498,5.237281311945685,0.6262091687112443,9.769813891930069
18171,18,171,Warren,2021-01-01,2021,AN91,17.89081126940081,0.35495425113316453,-1.1705677240100925,2.277006542300308
18137,18,137,Ripley,2021-01-01,2021,AN91,20.094140656847895,4.6914859587542725,0.23389351905919253,9.059698498069434
18047,18,047,Franklin,2021-01-01,2021,AN91,20.483171145530804,4.022472016346329,0.060131796099684935,7.983380761751039
18051,18,051,Gibson,2021-01-01,2021,AN91,7.35725149500057,4.90025798340247,0.7032093620895022,9.583994217155798
18049,18,049,Fulton,2021-01-01,2021,AN91,18.087295601087124,-0.4615621114311899,-1.9147866554724833,0.43687527590034436
18055,18,055,Greene,2021-01-01,2021,AN91,9.050148727800742,3.7363960077700504,0.1802740346191224,7.115149737234526
18139,18,139,Rush,2021-01-01,2021,AN91,23.31394991891124,3.1620273841533524,-0.20624187729971,6.499522139513813
18135,18,135,Randolph,2021-01-01,2021,AN91,21.62855192162162,1.0557147627367882,-2.4269473101989707,4.402668769568255
18087,18,087,LaGrange,2021-01-01,2021,AN91,15.991131925370183,-1.4645156416078462,-3.0757953081252607,0.41304171736376527
18131,18,131,Pulaski,2021-01-01,2021,AN91,20.137962603987972,-1.3590072563552769,-2.9234325141918593,0.3800170637729902
18149,18,149,Starke,2021-01-01,2021,AN91,24.300810120771693,-1.0669746841304728,-2.1534117595014055,0.22102535639030144
18045,18,045,Fountain,2021-01-01,2021,AN91,17.14796440979497,1.0806201538386067,-1.0025660871891886,3.324899999756646
18159,18,159,Tipton,2021-01-01,2021,AN91,15.552467587912815,0.9514232158854503,-1.4307990829366275,3.679984316780767
18025,18,025,Crawford,2021-01-01,2021,AN91,11.835503188686614,6.929462392712863,1.135962839121148,12.271289684306725
18155,18,155,Switzerland,2021-01-01,2021,AN91,21.881040223239843,5.877209017060268,0.4451914344597789,11.276351802788898
18121,18,121,Parke,2021-01-01,2021,AN91,13.469307687188211,2.040071025742537,-0.5467082034504945,4.720757718508165
18009,18,009,Blackford,2021-01-01,2021,AN91,17.52992381495916,0.9880508321140886,-1.4530144458176373,3.5368309411846237
18147,18,147,Spencer,2021-01-01,2021,AN91,10.415148764303385,8.187199264448266,2.0816229714236814,13.63403332241056
18075,18,075,Jay,2021-01-01,2021,AN91,19.572823010336748,1.020395059644151,-1.513135536287851,3.5517387453478375
18181,18,181,White,2021-01-01,2021,AN91,18.308361398867326,-0.553928520439235,-1.9096484095818218,1.0618824198835533
18101,18,101,Martin,2021-01-01,2021,AN91,9.963730032668916,5.126269539807797,0.9495022596156399,9.358913376541379
18173,18,173,Warrick,2021-01-01,2021,AN91,7.25438309824308,6.975057392221528,1.8077030957045683,12.007151650473796
18129,18,129,Posey,2021-01-01,2021,AN91,6.246794828139979,5.663310354276556,0.7946351704061628,10.345018783070204
18163,18,163,Vanderburgh,2021-01-01,2021,AN91,5.596269698803657,6.615571712689662,1.7386508630842274,11.370664865991051
18037,18,037,Dubois,2021-01-01,2021,AN91,11.412669352727399,6.014291022890739,1.0663484462356847,10.769990535739883
18125,18,125,Pike,2021-01-01,2021,AN91,8.474407353339904,5.273028688771384,1.0895548412466094,9.979709814211883
18017,18,017,Cass,2021-01-01,2021,AN91,16.725656132226387,-0.03206006593572627,-1.7392676118376948,1.4981229211788165
18053,18,053,Grant,2021-01-01,2021,AN91,16.986267658977532,0.6409973975709468,-1.634258445375677,3.1920677699073177
18165,18,165,Vermillion,2021-01-01,2021,AN91,15.438840304227774,1.5959985659919973,-0.612161332740657,4.016373008686208
18167,18,167,Vigo,2021-01-01,2021,AN91,11.224457989632992,2.725747845539489,0.030896590933028635,5.54580212158752
18153,18,153,Sullivan,2021-01-01,2021,AN91,10.962190866272344,2.9239237500947675,0.0040176613431638164,5.966507861868049
18021,18,021,Clay,2021-01-01,2021,AN91,9.957110916361259,2.7183238074001923,-0.17539896242732148,5.721863377980701
18083,18,083,Knox,2021-01-01,2021,AN91,9.941745199799229,4.078680434412779,0.20511198932314081,8.095567506440968
18169,18,169,Wabash,2021-01-01,2021,AN91,16.169685442828882,0.0678913293468369,-1.4552163197540533,1.5887678405758376
18085,18,085,Kosciusko,2021-01-01,2021,AN91,16.136726097582397,-0.6606395246867732,-1.8695435202014477,0.23574110080872454
18027,18,027,Daviess,2021-01-01,2021,AN91,8.728943078463757,4.623750337474069,0.5277482241400813,8.850270433264827
18093,18,093,Lawrence,2021-01-01,2021,AN91,15.020626785666172,4.506335417953072,0.15458936911335425,8.741717372385963
18119,18,119,Owen,2021-01-01,2021,AN91,14.433082570511496,3.1438735155824844,-0.26244670040038,6.808601609824697
18105,18,105,Monroe,2021-01-01,2021,AN91,14.948886860241185,3.602917097197269,-0.29048686468929497,7.524350355169224
18073,18,073,Jasper,2021-01-01,2021,AN91,22.490745368570483,-0.9236122181449281,-2.3529697862512875,0.5761669453386031
18111,18,111,Newton,2021-01-01,2021,AN91,22.669218705267348,-0.9730840950732618,-2.562514342263283,0.7417083262356273
18089,18,089,Lake,2021-01-01,2021,AN91,23.302874471372505,-1.0238805714874342,-2.9861147803607557,0.9908282605776744
18127,18,127,Porter,2021-01-01,2021,AN91,24.354449177788094,-0.9826344890930989,-2.7421631687713464,0.8508776263145498
18091,18,091,LaPorte,2021-01-01,2021,AN91,25.402022954676056,-1.3100463306848513,-2.826972002568659,0.32215145259176137
18115,18,115,Ohio,2021-01-01,2021,AN91,18.929522514343258,5.589538279918681,0.3000673331555117,10.821867249005157
18161,18,161,Union,2021-01-01,2021,AN91,19.25672531012508,3.1515104566147034,-0.42350726178797937,6.919826289709324
18029,18,029,Dearborn,2021-01-01,2021,AN91,18.86384966198753,4.950790065729467,0.1763205897424414,9.742198856180435
18005,18,005,Bartholomew,2021-01-01,2021,AN91,24.241707986385777,3.9471334697758222,-0.028710009515336584,7.877771374885607
18107,18,107,Montgomery,2021-01-01,2021,AN91,14.952328262076744,1.433180417485924,-1.014189721054234,3.975657827916775
18031,18,031,Decatur,2021-01-01,2021,AN91,21.53566270606438,4.042242204768689,0.07835925090511314,7.920004572288126
18057,18,057,Hamilton,2021-01-01,2021,AN91,17.080654737032198,2.123631383605384,-0.7574734462123309,5.04433548385031
18081,18,081,Johnson,2021-01-01,2021,AN91,20.622020384774412,3.198953083311597,-0.4111805719257105,6.8367656565834976
18059,18,059,Hancock,2021-01-01,2021,AN91,19.02802672195185,2.8835803488107503,-0.23179070548679362,6.034297969783024
18013,18,013,Brown,2021-01-01,2021,AN91,18.816067945186482,3.5132860118776614,-0.4097161522087088,7.466034848733236
18109,18,109,Morgan,2021-01-01,2021,AN91,18.26799289688361,2.669921598476656,-1.0645995228834135,6.575942383077473
18095,18,095,Madison,2021-01-01,2021,AN91,16.296792926705795,2.0140603739120824,-0.8949205782579721,4.977515308986377
18133,18,133,Putnam,2021-01-01,2021,AN91,16.149241720934345,2.3164559787630683,-0.732047636121839,5.444801319344958
18063,18,063,Hendricks,2021-01-01,2021,AN91,17.749224142393093,2.1249163590597835,-0.9265511093025408,5.247176933533764
18011,18,011,Boone,2021-01-01,2021,AN91,16.451757874979208,1.4960701662080869,-1.1354554104112455,4.4375289614577555
18145,18,145,Shelby,2021-01-01,2021,AN91,26.569619830828216,3.528998954228853,-0.022121717556049504,7.074651614063444
18035,18,035,Delaware,2021-01-01,2021,AN91,17.232663058324537,1.930751430010119,-1.2256302702657422,5.046475915948329
18065,18,065,Henry,2021-01-01,2021,AN91,20.565581185536953,2.2054546748733967,-0.9170636755361543,5.358351191640295
18079,18,079,Jennings,2021-01-01,2021,AN91,19.81429197977419,5.161000510826489,0.3183292145745028,9.677089332292148
