month,variable,unit,n,mean,sd,min,p01,p05,median,p95,p99,max
6,freeze_thaw_days,days,6216,0.05936293436293436,0.44470516455529546,0.0,0.0,0.0,0.0,0.0,2.0,10.0
6,days_precip_gt_10mm,,6216,3.46509009009009,2.281423972400186,0.0,0.0,0.0,3.0,7.0,9.850000000000364,13.0
6,heating_degree_days,degree-days,6216,15.102715938583714,33.060516855550674,0.0,0.0,0.0,2.3045551241665656,80.25559834309568,179.97747678084897,285.59736550399487
6,cooling_degree_days,degree-days,6216,150.2091303495281,71.84585645107758,0.0,0.23114767595584987,25.28877019410884,153.62098474737874,261.51588496800184,294.3800105321789,425.27844221835977
6,mean_temp_c,°C,6216,22.83688048036481,3.232552155343613,8.813421149866837,12.435048047563258,16.593239508204135,23.34988720423771,27.050529498933393,28.146000351072626,32.50928140727866
6,tmean_variance_c2,,6216,9.059734367896283,5.815295286722472,0.5302864208187514,1.0894078175444333,2.0366500062078985,8.449999182869774,17.991678775001333,32.44121520785609,52.15131195898575
7,ppt_total,mm,6216,114.11090507146528,65.32837017564994,0.0,0.060343004066554976,7.313116397574156,109.78360700616318,229.96443986476768,289.31930413112644,484.9120525940755
7,tmean_mean,,6216,24.63447239710491,2.944242967640133,11.957705807012807,16.198237620240114,19.316793956152363,24.92520917054221,28.508376955017027,30.175955633184966,34.733628622685515
7,tmin_mean,,6216,18.684014453532313,3.5818693085369677,4.2186579826737685,8.194164134556214,11.859202598838577,19.10019247763929,23.426353410917656,24.814607911514358,28.40107010530425
7,tmax_mean,,6216,30.585051325200414,2.753236760854537,17.388067324207707,22.681840412076504,25.723083170403743,30.901134115971225,34.28414485044227,37.16835182221474,42.87491255986604
7,tdmean_mean,,6216,18.14799182176077,5.050035496662498,-4.151901749689305,1.7041177365541373,6.083723786370749,19.52339296270007,23.4736901978766,24.07821698653547,25.39587524198384
7,vpdmin_mean,,6216,1.67125578297559,2.016533629570854,0.0047851714580819,0.21577703764471132,0.3654691355617683,1.0396719663827771,5.8470938666653725,10.086092194750854,23.01460053216409
7,vpdmax_mean,,6216,23.53071088117364,7.718456134013116,4.373081833188308,12.180188964995445,15.283386460537681,21.55128048751456,40.28737407456346,49.566199707702644,75.27810337423925
7,days_below_freezing,,6216,0.00048262548262548264,0.021965203680723282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,freeze_thaw_days,days,6216,0.00048262548262548264,0.021965203680723282,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,days_precip_gt_10mm,,6216,3.7245817245817245,2.5202154166213675,0.0,0.0,0.0,4.0,8.0,11.0,15.0
7,heating_degree_days,degree-days,6216,3.7202594176020405,14.187106314922438,0.0,0.0,0.0,0.0,20.99189545846355,77.08930657376577,197.64445331593623
7,cooling_degree_days,degree-days,6216,199.05557039452106,83.21873969817761,0.0,4.038394138485718,49.29090032363763,204.43970825113902,315.42635227219455,367.12129129540074,508.4091539699178
7,mean_temp_c,°C,6216,24.63447239710491,2.944242967640133,11.957705807012807,16.198237620240114,19.31679395615236,24.92520917054221,28.508376955017027,30.175955633184966,34.733628622685515
7,tmean_variance_c2,,6216,4.040654165697499,2.582961497309285,0.3556140389520319,0.6616063965654378,0.9731936276668345,3.5781916109487084,8.895869919063315,12.463806324155529,19.785108261018635
8,ppt_total,mm,6216,110.58382837226608,76.7521415032646,0.0,0.33944962476852203,6.4638597232903034,100.27210303322057,248.2911552291898,333.6899977420029,516.9605701252466
8,tmean_mean,,6216,24.031720442621175,3.10729406108528,11.054998690632043,16.00182510766407,18.665978883407828,24.109772288332174,28.576076735024543,29.941927999187627,35.75304592802812
8,tmin_mean,,6216,17.95135966509348,3.798969437236299,3.6831614830557102,7.56502762326232,11.042221809585662,18.271966324662763,23.205553605661137,24.55867566500542,27.909091224709695
8,tmax_mean,,6216,30.112201865033743,2.8844755613598543,18.018115805677287,22.976529033672485,25.439184385324108,30.024713072144767,34.59387561658514,37.258013756061175,43.597101197810304
8,tdmean_mean,,6216,17.3996670288068,5.407136938287307,-3.2027265368798776,0.0023353389606499686,4.662371480555697,18.685512677464935,23.257141031574914,24.018166601128787,24.987102289125612
8,vpdmin_mean,,6216,1.7174330261360584,2.0692780675041784,0.0092019156412599,0.1258185132430005,0.2895035870779399,1.015351899819676,5.775921561621615,10.529359038506124,22.07095702820131
8,vpdmax_mean,,6216,23.150889075307198,8.132145940772784,6.240007085707999,12.856917941986804,14.846209840305896,20.524724618431893,40.2735630312734,50.55249065929116,76.64623446224918
8,days_below_freezing,,6216,0.0016087516087516086,0.04008019411634955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,freeze_thaw_days,days,6216,0.0016087516087516086,0.04008019411634955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,days_precip_gt_10mm,,6216,3.447876447876448,2.5217034419720603,0.0,0.0,0.0,3.0,8.0,10.0,15.0
8,heating_degree_days,degree-days,6216,6.157516509752615,17.719198646191288,0.0,0.0,0.0,0.0,36.15832314397218,94.98734680617706,225.62837392373987
8,cooling_degree_days,degree-days,6216,182.80751689767587,85.49351496012862,0.0,7.823774660686671,45.11084852104976,179.1599719019623,317.5250454524275,359.8664346414831,540.0110904355386
8,mean_temp_c,°C,6216,24.031720442621175,3.10729406108528,11.054998690632043,16.00182510766407,18.665978883407828,24.109772288332174,28.576076735024543,29.941927999187627,35.75304592802812
8,tmean_variance_c2,,6216,5.548900557408316,3.746819711618682,0.22737460805157,0.6376114140828328,1.1908102950687378,4.97821753713556,12.083567402403013,19.1220951020056,29.60803105795165
9,ppt_total,mm,6216,85.80676006305679,62.85510801662868,0.0,0.21406060646126562,9.484154214072287,74.09718774495013,206.6760443646696,276.5486957684239,483.86146587178246
9,tmean_mean,,6216,19.7943828694823,3.6366277463039056,7.570784987189879,11.73350394391023,13.79830157778056,19.798576567145474,25.543496285561304,27.42295054505555,31.21681095961199
9,tmin_mean,,6216,13.349240364750246,4.278704186037698,-0.7268139510195546,3.360104053970797,6.0661373198535635,13.520840297889805,20.128323407764853,22.65333679046023,26.122632491870345
9,tmax_mean,,6216,26.239646096676303,3.432445836264681,15.343564949683572,18.39086028085503,20.534173869232546,26.247968147812564,32.08097130310196,33.96882531365328,39.93166603338437
9,tdmean_mean,,6216,13.10860477399798,5.690982274713527,-7.562599362857176,-3.7007813302222554,0.44456044410009343,14.157156993383357,20.358987287490862,22.444228688136345,24.425395339700135
9,vpdmin_mean,,6216,1.3956710648898976,1.5254836398469407,0.0475786077843703,0.15092305645443632,0.2901404337861295,0.8925231481969644,4.221155248683495,7.259564416776336,17.84061973832501
9,vpdmax_mean,,6216,19.40221013345336,6.71051020284292,6.0717144173108215,9.702052976607124,11.544082044587473,17.68848855234848,33.42507137488236,39.17883216088282,65.44309648197171
9,days_below_freezing,,6216,0.3124195624195624,1.1696951910084334,0.0,0.0,0.0,0.0,3.0,6.0,16.0
9,freeze_thaw_days,days,6216,0.3108108108108108,1.161289925120859,0.0,0.0,0.0,0.0,3.0,6.0,16.0
9,days_precip_gt_10mm,,6216,2.5530888030888033,1.8792374780187138,0.0,0.0,0.0,2.0,6.0,8.0,12.0
9,heating_degree_days,degree-days,6216,42.55357262728893,47.36853299433943,0.0,0.0,0.0,25.289328425655086,140.5923447370957,198.09106894623702,322.8764503843036
9,cooling_degree_days,degree-days,6216,86.38505871175788,69.09312434781869,0.0,0.0,3.2612496209488864,70.28112788247736,216.3048885668392,272.6885163516665,386.5043287883599
9,mean_temp_c,°C,6216,19.7943828694823,3.6366277463039056,7.570784987189879,11.73350394391023,13.79830157778056,19.798576567145474,25.543496285561304,27.42295054505555,31.21681095961199
9,tmean_variance_c2,,6216,12.699717033108259,5.532184341421823,0.3895064145597703,2.3435516708716255,5.605937186201909,11.843901973141111,22.448487951682964,31.28126384527405,39.03472327189987
10,ppt_total,mm,6216,90.90653851236488,56.875952367643706,0.0,0.265468820124383,8.012593442799764,86.90386991612792,187.22726642939398,239.80561545935126,446.8345093731329
10,tmean_mean,,6216,14.05518053353555,5.063830948557729,0.7177180644637924,2.7214614020648433,4.983658737029772,14.370260882806384,21.818323403436313,24.906468830900373,28.031606454226832
10,tmin_mean,,6216,7.929038350550732,5.25651689565766,-5.534512387636232,-3.358931651754498,-1.4318370842606651,8.481142880065583,15.890628024869908,19.8394798481512,25.30035733312226
10,tmax_mean,,6216,20.181435171067577,5.169387105855751,5.676412292698426,7.9148111045410605,10.832662433936138,20.282446042473378,28.124301434764647,30.390855337661176,34.47237621235435
10,tdmean_mean,,6216,8.149573099392617,6.387353620119934,-12.304445762828545,-8.13709094192125,-3.1359891766082146,9.32566686256429,16.713158118315924,20.048420305872803,24.023847581085516
10,vpdmin_mean,,6216,0.9497157543340837,1.0689558334811071,0.0396385519876261,0.11741257513507519,0.2093205739881716,0.6323644453119723,2.8121616972092838,5.769885973504781,13.122742891468071
10,vpdmax_mean,,6216,13.642928028280965,5.448071611860454,3.860068604750369,5.624847179011226,7.148634962246181,12.43862817908327,24.805157791036066,31.85481384265347,51.18008337165927
10,days_below_freezing,,6216,3.8743564993564994,5.981506393297992,0.0,0.0,0.0,0.0,18.0,22.0,31.0
10,freeze_thaw_days,days,6216,3.436936936936937,5.134103151440828,0.0,0.0,0.0,0.0,15.0,19.0,29.0
10,days_precip_gt_10mm,,6216,2.820945945945946,1.977333863976433,0.0,0.0,0.0,3.0,6.0,8.0,13.0
10,heating_degree_days,degree-days,6216,164.65623094978224,123.86487303530356,0.0,0.000634741646311974,14.822848040070806,136.5845594609206,413.83991248541037,483.96802986932323,546.0840733349557
10,cooling_degree_days,degree-days,6216,32.03349415605098,44.54639217226391,0.0,0.0,0.0,14.102033343636686,124.64911892926503,205.24762521504758,300.64646674769847
10,mean_temp_c,°C,6216,14.05518053353555,5.063830948557729,0.7177180644637924,2.7214614020648433,4.983658737029772,14.370260882806384,21.81832340343631,24.906468830900373,28.03160645422683
10,tmean_variance_c2,,6216,24.004208562697183,15.412014098379572,0.7858169003008136,4.2592687696828495,9.398601767167126,18.807497947553436,58.49661888054334,75.72363439397354,88.8989800301633
11,ppt_total,mm,6216,52.32881952974918,52.16803414301842,0.0,0.15971515170963507,2.3433698893864965,42.52296656719251,137.87937365483714,237.1865220785876,704.308868855665
11,tmean_mean,,6216,8.063539028354464,4.846467606789169,-4.80728507970777,-1.662269018967236,0.7312265719313022,7.748707213519214,16.60103499303597,20.08123422673234,25.22142082569279
11,tmin_mean,,6216,1.6142314573070033,4.6175688247261935,-11.650202437892688,-7.3725337987214274,-4.999842039044568,1.3047604536611739,10.047980701624141,14.512808703704454,22.48209942741079
11,tmax_mean,,6216,14.512936259724508,5.358441098549034,1.0695515407763565,3.4070130324985226,5.8924706770679,14.570936096641317,23.188404007557327,26.287910710748132,29.073750010215395
11,tdmean_mean,,6216,1.6908342228235238,5.23623989896514,-13.40516729957491,-9.325341653659082,-6.199454049330557,1.2169770600287033,11.147230519558004,15.43680195486112,21.160787610943917
11,vpdmin_mean,,6216,0.832660504530317,0.6278911038021536,0.0945617901573739,0.21945943949649405,0.29847988298432604,0.6866040542471392,1.839127754870005,3.3701900024643963,7.589649019207041
11,vpdmax_mean,,6216,10.265817677953175,3.9080884902691637,1.83058753835721,3.0913237106146987,4.5668783770857875,10.132140994910491,17.191591392297436,21.347223589260174,32.952348134228686
11,days_below_freezing,,6216,12.842020592020592,8.759749095667349,0.0,0.0,0.0,13.0,26.0,29.0,30.0
11,freeze_thaw_days,days,6216,12.07480694980695,7.897963675031828,0.0,0.0,0.0,13.0,23.0,26.0,30.0
11,days_precip_gt_10mm,,6216,1.6396396396396395,1.8641208511019127,0.0,0.0,0.0,1.0,4.0,8.0,22.0
11,heating_degree_days,degree-days,6216,313.00049048480787,136.37696147223699,0.0,19.4420264724587,80.11952263261097,318.01521761680306,528.0632028420608,599.868070569017,694.2185523912331
11,cooling_degree_days,degree-days,6216,4.906661335441831,15.594976623807204,0.0,0.0,0.0,0.0,29.39513181156707,75.74784296110204,206.64262477078367
11,mean_temp_c,°C,6216,8.063539028354464,4.846467606789169,-4.80728507970777,-1.662269018967236,0.7312265719313022,7.748707213519214,16.60103499303597,20.08123422673234,25.22142082569279
11,tmean_variance_c2,,6216,20.87118481897335,9.253975665606664,1.4820585887313218,5.478197795818741,9.848451579942132,18.798434847872663,39.05041540549186,51.18899174215242,59.79104527733087
12,ppt_total,mm,6216,72.60605813921046,58.459023373008485,0.0258924683207987,0.7666624451863862,5.0035782131556985,61.98326997695876,166.74891612030297,279.3330380345133,519.4976592518176
12,tmean_mean,,6216,4.228470695710002,6.490914813650012,-14.473974702770038,-9.904728180779081,-5.86705297406136,3.811709111303892,15.702465465583103,19.302080991077684,23.85208209593942
12,tmin_mean,,6216,-1.4650363743548729,6.213031686945898,-20.66174716557353,-15.333761407583216,-11.061690315414598,-1.7368524132327905,9.78992820604024,14.043462707297309,20.165605387476255
12,tmax_mean,,6216,9.921967096073695,7.040580644024978,-8.86596286208976,-4.753912794222631,-0.8892600958708768,9.548195858090043,21.90673156187244,24.327060080645843,28.20689040577967
12,tdmean_mean,,6216,-0.753844887729833,6.7224600938651955,-17.458932279224175,-14.154656080053735,-10.841238653585183,-1.4349542275157448,11.955745160589233,15.576597372821256,19.891415677563504
12,vpdmin_mean,,6216,0.5981906238495313,0.4547544494498396,0.1029760610303286,0.1689079931267079,0.2162043420574158,0.4750240314550467,1.4073791121827288,2.651147453885741,4.500670271744457
12,vpdmax_mean,,6216,6.897915002020822,3.838490400465979,0.9298121125801372,1.5001515783231518,2.1460216779513135,6.437187486848215,14.265792848756254,19.68148049874347,24.457920655401633
12,days_below_freezing,,6216,19.39752252252252,10.140800568894589,0.0,0.0,0.0,22.0,31.0,31.0,31.0
12,freeze_thaw_days,days,6216,15.298745173745173,7.581938887834061,0.0,0.0,0.0,16.0,26.0,30.0,31.0
12,days_precip_gt_10mm,,6216,2.324324324324324,2.215507480684498,0.0,0.0,0.0,2.0,6.0,9.0,19.0
12,heating_degree_days,degree-days,6216,441.03206537811144,193.9807245399335,0.0,44.73881722849298,112.5421676290891,450.17035088291266,750.2119755292355,875.3799069374853,1017.0265491192044
12,cooling_degree_days,degree-days,6216,3.781323611788194,13.590602471953932,0.0,0.0,0.0,0.0,28.481244079094985,75.21695893591236,171.08121164078872
12,mean_temp_c,°C,6216,4.228470695710002,6.490914813650012,-14.473974702770038,-9.904728180779081,-5.86705297406136,3.811709111303892,15.702465465583103,19.302080991077684,23.85208209593942
12,tmean_variance_c2,,6216,22.27110333968284,11.038204162290103,2.0671853371346347,4.377698948530242,9.027949337592052,20.25736301315363,37.35239146883967,74.63737275032608,102.40926358253417
