geoid,state_fips,county_fips,county_name,year,month,n_days,ppt_total,tmean_mean,tmin_mean,tmax_mean,dataset_types
17109,17,109,McDonough,2021,2,28,28.17720084947259,-7.80523524502092,-12.110161283241725,-3.400139054651962,AN91
17109,17,109,McDonough,2021,3,31,112.30829485232083,6.972856397597904,1.29873804081579,12.731592347145623,AN91
17109,17,109,McDonough,2021,4,30,124.14583469256458,11.098948493873364,5.1517305965058915,17.018230425618835,AN91
17109,17,109,McDonough,2021,5,31,177.0253996960758,15.64479559476507,10.656643951253011,20.654077891057316,AN91
17109,17,109,McDonough,2021,6,30,153.5245673636055,23.195574342311566,17.824522765099566,28.524281863195878,AN91
17109,17,109,McDonough,2021,7,31,92.12368547452272,23.01671362173315,18.085240792304006,27.948328479818944,AN91
17109,17,109,McDonough,2021,8,31,74.0516719438895,23.612966060398897,18.040206954177766,29.18586637163586,AN91
17109,17,109,McDonough,2021,9,30,29.866666669184188,20.42677642544963,13.129175643517415,27.724521945283527,AN91
17109,17,109,McDonough,2021,10,31,195.989180906196,14.339562441872546,9.42619430699379,19.253071425394218,AN91
17109,17,109,McDonough,2021,11,30,12.698400434877435,4.606084582762793,-1.355831489060502,10.56808772225389,AN91
17109,17,109,McDonough,2021,12,31,24.095940478149426,3.019077253775948,-2.765718998896788,8.803917743237822,AN91
17111,17,111,McHenry,2020,1,31,65.41472097303426,-2.6645976336196453,-6.346835091533432,1.0171051091908632,AN81
17111,17,111,McHenry,2020,2,29,14.571626348391133,-3.674909976697393,-8.309513505689491,0.9596419860336523,AN81
17111,17,111,McHenry,2020,3,31,107.22781072324703,3.774080880876638,-0.761856076677641,8.310092454509995,AN81
17111,17,111,McHenry,2020,4,30,117.0658974807776,7.297246805974438,1.2707667680646808,13.323814236741692,AN81
17111,17,111,McHenry,2020,5,31,166.1643817272858,14.22360448116972,8.551774410464262,19.895536949233197,AN81
17111,17,111,McHenry,2020,6,30,126.81013206880382,21.617202901031547,15.07269819503324,28.16181239628734,AN81
17111,17,111,McHenry,2020,7,31,70.6240022867404,23.85133040199041,17.94530530430955,29.757456275400756,AN81
17111,17,111,McHenry,2020,8,31,62.42622753914561,21.796055171561893,15.22924671089236,28.362965687896672,AN81
17111,17,111,McHenry,2020,9,30,129.4550125206458,16.161109883394605,10.431902814006873,21.890415804832042,AN81
17111,17,111,McHenry,2020,10,31,72.07605047254273,8.146202273890456,2.254636274321373,14.037868322775038,AN81
17111,17,111,McHenry,2020,11,30,51.2976922907795,6.225246669451142,0.85403926822457,11.596535988795258,AN81
17111,17,111,McHenry,2020,12,31,53.53336084413864,-1.7560804860615633,-6.217037094996533,2.697513290718062,"AN81,AN91"
17111,17,111,McHenry,2021,1,31,55.6558579178481,-3.9919241971115182,-7.894021066038954,-0.2857139861899168,AN91
17111,17,111,McHenry,2021,2,28,20.944684448647454,-9.561926284121284,-14.963401625616399,-4.298501468592458,AN91
17111,17,111,McHenry,2021,3,31,28.74133656570845,4.397929719277757,-1.3673021325788308,10.204906080718292,AN91
17111,17,111,McHenry,2021,4,30,30.393673299968743,9.85147554118995,3.5832668102309073,15.954123908798989,AN91
17111,17,111,McHenry,2021,5,31,45.78224211592204,14.781416125743256,8.440881965906522,20.8506407384319,AN91
17111,17,111,McHenry,2021,6,30,91.62268511284402,22.585918943460207,16.413274494228055,28.846915090585735,AN91
17111,17,111,McHenry,2021,7,31,57.15492873085457,21.895569805769654,16.199747319549576,27.591533778278222,AN91
17111,17,111,McHenry,2021,8,31,152.39822107061002,22.92942950027054,16.505057190452995,29.353945244928582,AN91
17111,17,111,McHenry,2021,9,30,26.656168624771865,18.79783257670003,11.571389274855342,26.024418109869796,AN91
17111,17,111,McHenry,2021,10,31,113.19221998678888,13.456531315411421,8.429152176361248,18.484050600711452,AN91
17111,17,111,McHenry,2021,11,30,13.146490601119707,2.717216634943591,-2.675738017857052,8.110225021789368,AN91
17111,17,111,McHenry,2021,12,31,68.05402719927591,0.41834883724795024,-3.8990049599767103,4.73570658365514,AN91
17113,17,113,McLean,2020,1,31,106.17940885312338,-0.9524443362462446,-4.739575439183529,2.834434209902391,AN81
17113,17,113,McLean,2020,2,29,56.48782524925375,-1.5463916184586433,-6.029216750247142,2.9363984505155685,AN81
17113,17,113,McLean,2020,3,31,71.82567879106651,5.625386704128373,0.8328559960839998,10.418002222573634,AN81
17113,17,113,McLean,2020,4,30,137.95429832398014,9.324882054208794,3.0877025213549016,15.56216182484965,AN81
17113,17,113,McLean,2020,5,31,146.48883353838664,15.797504051206465,10.766661422692595,20.828448064728352,AN81
17113,17,113,McLean,2020,6,30,51.828073322553465,23.54206222226852,17.48971314921263,29.594513165823688,AN81
17113,17,113,McLean,2020,7,31,154.49650610983034,24.7575889900596,19.249118243538913,30.26615948371664,AN81
17113,17,113,McLean,2020,8,31,33.0737183187213,22.38657141536403,16.314863083157736,28.458378175806736,AN81
17113,17,113,McLean,2020,9,30,125.4478890413746,18.09344212581643,11.836703040510054,24.350281975233493,AN81
17113,17,113,McLean,2020,10,31,32.672734793221885,10.709807576558202,4.5118482123178625,16.90786632222554,AN81
17113,17,113,McLean,2020,11,30,48.488403198162146,7.4956116930566425,1.7093659912093728,13.281952757750112,AN81
17113,17,113,McLean,2020,12,31,37.46762070808144,0.02646719385801573,-5.012259091297848,5.075195828350318,"AN81,AN91"
17113,17,113,McLean,2021,1,31,60.2717826181918,-2.38113241860821,-5.6490983468417015,1.0192347792337162,AN91
17113,17,113,McLean,2021,2,28,31.34659697813644,-7.298980296940806,-11.77670571250973,-2.4492555716159528,AN91
17113,17,113,McLean,2021,3,31,91.88809612534257,6.734014605271244,0.8851057411107325,12.83409640258569,AN91
17113,17,113,McLean,2021,4,30,62.65966744056764,11.30437071193865,5.204044180835838,17.555878827751272,AN91
17113,17,113,McLean,2021,5,31,130.86426008907654,16.118461440432984,10.78024749489835,21.625128079623614,AN91
17113,17,113,McLean,2021,6,30,228.63403015505145,23.6591796593069,18.126724670229198,29.338093262071062,AN91
17113,17,113,McLean,2021,7,31,125.05933715180592,23.26207883297075,18.261839370161162,28.26246135862308,AN91
17113,17,113,McLean,2021,8,31,130.96007107480168,24.00467445077743,18.354672640046118,29.654819200436016,AN91
17113,17,113,McLean,2021,9,30,42.59580273082676,20.938442626616663,13.888888294964323,27.988138687331446,AN91
17113,17,113,McLean,2021,10,31,214.69059531557244,14.977493592401977,10.267086670083089,19.688042322805284,AN91
17113,17,113,McLean,2021,11,30,21.482740759526305,4.134905181512264,-1.4349667550203664,9.704865771760094,AN91
17113,17,113,McLean,2021,12,31,49.813159186206406,3.4738901048587136,-1.580666093500808,8.528511478161333,AN91
17115,17,115,Macon,2020,1,31,130.48048444210033,0.03953031054184198,-3.535462245460983,3.614635589369833,AN81
17115,17,115,Macon,2020,2,29,69.79568548911105,-0.31473509993404564,-4.456744779611366,3.8272528604267233,AN81
17115,17,115,Macon,2020,3,31,98.04051469672581,6.690290202348105,2.11366919537762,11.267004864453694,AN81
17115,17,115,Macon,2020,4,30,159.61972612970075,9.936248428913563,3.9773109662848087,15.895286641413525,AN81
17115,17,115,Macon,2020,5,31,140.203694576958,16.306110862965433,11.521591800283375,21.09073003994654,AN81
17115,17,115,Macon,2020,6,30,95.05026439148715,23.71430417158047,18.049520036885813,29.37918857643508,AN81
17115,17,115,Macon,2020,7,31,120.61991036784696,25.092996847470044,19.906840813722162,30.27925405118311,AN81
17115,17,115,Macon,2020,8,31,22.602807472360688,22.672101879842113,16.95193555555041,28.39236905761645,AN81
17115,17,115,Macon,2020,9,30,40.71963187695544,18.874367762841793,12.369407212676593,25.379434331504918,AN81
17115,17,115,Macon,2020,10,31,49.05171396693195,11.350074014466612,5.066969469241888,17.633276761452418,AN81
17115,17,115,Macon,2020,11,30,52.960599050315224,7.919339037339037,2.059815057718411,13.778955595022152,AN81
17115,17,115,Macon,2020,12,31,41.816307372613146,0.741954523963427,-4.045296705170783,5.531976744631471,"AN81,AN91"
17115,17,115,Macon,2021,1,31,73.50647684440034,-1.5208920321479662,-4.825990767883431,1.8742455853881301,AN91
17115,17,115,Macon,2021,2,28,48.6177562134088,-5.84723367587174,-10.16365855843328,-1.3365476719145273,AN91
17115,17,115,Macon,2021,3,31,110.71797270832887,7.539694240286648,1.6964607045464082,13.579877336501532,AN91
17115,17,115,Macon,2021,4,30,73.49452804963526,11.917423926749642,6.218861115168081,17.641257588197796,AN91
17115,17,115,Macon,2021,5,31,140.67594628346913,16.46990800823342,11.246016199356111,21.730414286948438,AN91
17115,17,115,Macon,2021,6,30,195.07579993275132,23.885190606861666,18.527522069556458,29.209861837317224,AN91
17115,17,115,Macon,2021,7,31,117.41157437240273,23.699322227001616,18.87112888134131,28.52765845446213,AN91
17115,17,115,Macon,2021,8,31,87.74178904672132,24.537886852843858,19.10798124734372,29.967934107456465,AN91
17115,17,115,Macon,2021,9,30,70.38091250248642,21.08370318977267,14.37182581847976,27.79572259450822,AN91
17115,17,115,Macon,2021,10,31,179.30891068645926,15.469259084201717,10.802674375984825,20.13598401297642,AN91
17115,17,115,Macon,2021,11,30,25.99215184724786,4.677526530557128,-0.7868461642214829,10.141991490738633,AN91
17115,17,115,Macon,2021,12,31,60.566754499683015,4.767372460018536,-0.002853696239585721,9.537686977690429,AN91
17117,17,117,Macoupin,2020,1,31,153.05171453944033,0.18483902818936188,-3.446791505184458,3.816477861019561,AN81
17117,17,117,Macoupin,2020,2,29,71.78315750398936,0.18195711086184216,-4.08351189628729,4.4474231077363635,AN81
17117,17,117,Macoupin,2020,3,31,96.23930557954915,7.359927425974423,2.7264650619557615,11.993490809304145,AN81
17117,17,117,Macoupin,2020,4,30,137.8730543429552,10.41153976647167,4.405596076767446,16.41758299144592,AN81
17117,17,117,Macoupin,2020,5,31,141.89232028412127,16.46390151367812,11.745013157879576,21.18289130103398,AN81
17117,17,117,Macoupin,2020,6,30,100.5878184373771,23.72067449439889,18.0308226789095,29.410628246026075,AN81
17117,17,117,Macoupin,2020,7,31,165.0751783087317,25.42549111289584,20.39132037198316,30.45976188405623,AN81
17117,17,117,Macoupin,2020,8,31,63.62722760221656,22.613572249043905,16.86285061661636,28.364395520791785,AN81
17117,17,117,Macoupin,2020,9,30,46.65724654142668,19.02867765624471,12.542424266067655,25.5150310250239,AN81
17117,17,117,Macoupin,2020,10,31,59.134794560764036,11.38826898537915,5.260132576601597,17.516508314862044,AN81
17117,17,117,Macoupin,2020,11,30,84.32426891547689,8.203567804764397,2.4262008856299593,13.981027282370894,AN81
17117,17,117,Macoupin,2020,12,31,48.410523254374475,1.102376823675156,-3.7429031358747142,5.94925779811187,"AN81,AN91"
17117,17,117,Macoupin,2021,1,31,63.527996524157004,-0.706852096738544,-3.7525963788764,2.4318278566645244,AN91
17117,17,117,Macoupin,2021,2,28,46.49257950843333,-5.367590065784282,-9.704408180134434,-1.0040894523036432,AN91
17117,17,117,Macoupin,2021,3,31,114.27384289409443,8.496035111857877,2.9641149051407862,14.181690050505653,AN91
17117,17,117,Macoupin,2021,4,30,109.65795275105367,11.9765293592748,6.20570369292241,17.82812041288886,AN91
17117,17,117,Macoupin,2021,5,31,126.89613136717628,16.74547026917661,11.724048563219563,21.861423200929675,AN91
17117,17,117,Macoupin,2021,6,30,161.36508558226862,23.911471825984744,18.656022699029815,29.26960138690364,AN91
17117,17,117,Macoupin,2021,7,31,160.47492475489523,23.687440666229875,18.823692849573757,28.55132998407012,AN91
17117,17,117,Macoupin,2021,8,31,126.30268986926767,24.787553856156677,19.40197063825143,30.173280170234737,AN91
17117,17,117,Macoupin,2021,9,30,73.99675957422507,21.144573692864473,14.370880903653434,27.91840834957914,AN91
17117,17,117,Macoupin,2021,10,31,97.9017081554086,15.55543153012312,10.612804837639343,20.498198102377888,AN91
17117,17,117,Macoupin,2021,11,30,18.69379835000003,5.4730003660843884,-0.4111678918081401,11.357270281016332,AN91
17117,17,117,Macoupin,2021,12,31,74.3184283875567,5.476321403690926,0.3214066367875946,10.63132885882612,AN91
17119,17,119,Madison,2020,1,31,174.57655161713203,1.303413536212608,-2.465669902099209,5.072772452997006,AN81
17119,17,119,Madison,2020,2,29,64.1208032693968,1.4723435431814642,-2.9100702956848434,5.854792463784228,AN81
17119,17,119,Madison,2020,3,31,97.48711461367911,8.442827367894745,3.5841269447063726,13.301627580666583,AN81
17119,17,119,Madison,2020,4,30,129.17545320803322,11.137546338518199,5.240519170327033,17.034675391005745,AN81
17119,17,119,Madison,2020,5,31,129.76742044632138,17.164761681021798,12.403520395911539,21.926100900975033,AN81
17119,17,119,Madison,2020,6,30,122.378598211964,24.24601516270804,18.68475185010283,29.80738041547965,AN81
17119,17,119,Madison,2020,7,31,168.6334582175193,26.12833808938729,21.122405068265074,31.134372399454417,AN81
17119,17,119,Madison,2020,8,31,95.14259210932754,23.543121817452228,18.153557455533587,28.93278457582153,AN81
17119,17,119,Madison,2020,9,30,30.007490798596287,19.755723932109277,13.571538670796995,25.940007193775855,AN81
17119,17,119,Madison,2020,10,31,94.3814154933763,12.094885918208725,6.141745585536846,18.048126221081084,AN81
17119,17,119,Madison,2020,11,30,107.98888753479346,9.084401969027606,3.322806808330363,14.84609198324767,AN81
17119,17,119,Madison,2020,12,31,49.5678361825995,2.0789197943097952,-2.833050490613307,6.991693232607554,"AN81,AN91"
17119,17,119,Madison,2021,1,31,81.29827693308111,0.5029335519707645,-2.66400242606833,3.6569518566550663,AN91
17119,17,119,Madison,2021,2,28,50.82150966266818,-3.9950303482395086,-8.4024218431063,0.3991959935849326,AN91
17119,17,119,Madison,2021,3,31,130.75558095256198,9.716059781646646,4.078435002168596,15.491200802647104,AN91
17119,17,119,Madison,2021,4,30,109.62124183722509,12.95143684306652,7.2771841966659405,18.527434715885537,AN91
17119,17,119,Madison,2021,5,31,88.64033303896693,17.492061885305326,12.48847507935789,22.46768369644677,AN91
17119,17,119,Madison,2021,6,30,140.5404771008587,24.638437396358842,19.4676578566968,29.759158052469584,AN91
17119,17,119,Madison,2021,7,31,168.61404547677276,24.60194211053819,19.680417488686945,29.523609862581576,AN91
17119,17,119,Madison,2021,8,31,113.43810564186849,25.879838842356662,20.60894123607592,31.150876826266916,AN91
17119,17,119,Madison,2021,9,30,65.01447887711517,22.12798657317055,15.772519983157817,28.48359493306778,AN91
17119,17,119,Madison,2021,10,31,98.67278148112432,16.389500519677213,11.392847088238184,21.38629606188642,AN91
17119,17,119,Madison,2021,11,30,17.689825769199153,6.616845564854373,0.7293585326325623,12.504441839356884,AN91
17119,17,119,Madison,2021,12,31,75.62460961935732,6.755146685526955,1.558486134200651,11.951910717993272,AN91
17121,17,121,Marion,2020,1,31,158.92240779750117,1.844601782667389,-2.1252833590906497,5.814908526491671,AN81
17121,17,121,Marion,2020,2,29,75.94272170379324,1.939563560176383,-2.388631514091075,6.267808226013856,AN81
17121,17,121,Marion,2020,3,31,117.08962190262021,8.53434199379672,3.69079734877206,13.377986764989899,AN81
17121,17,121,Marion,2020,4,30,122.13477629964676,10.992385001240022,4.970339198855687,17.014531378913528,AN81
17121,17,121,Marion,2020,5,31,108.72517193664216,17.146027026223518,12.134004726801646,22.158146109028653,AN81
17121,17,121,Marion,2020,6,30,115.46471959034108,24.130995030439575,18.315132209158588,29.946955970532045,AN81
17121,17,121,Marion,2020,7,31,191.251749367584,25.97951161638559,20.69936894824387,31.259754202695074,AN81
17121,17,121,Marion,2020,8,31,71.57774818430325,23.218560028531925,17.660244910485194,28.7769763003873,AN81
17121,17,121,Marion,2020,9,30,15.964581743776916,19.634638537453732,12.886519695147564,26.382855106510178,AN81
17121,17,121,Marion,2020,10,31,123.91041315125618,12.416980167732863,5.8841017508430085,18.949958673385233,AN81
17121,17,121,Marion,2020,11,30,145.41763590506494,8.993830530588097,2.9001032468644046,15.087651707490425,AN81
17121,17,121,Marion,2020,12,31,55.1223110744043,1.8649478516052749,-3.0823245768554837,6.812821285590708,"AN81,AN91"
17121,17,121,Marion,2021,1,31,72.16285086979457,0.2794916358375975,-3.3823504811642353,3.957780957510908,AN91
17121,17,121,Marion,2021,2,28,72.79912739970153,-3.7350023790753624,-8.366334038251708,0.8936793297255148,AN91
17121,17,121,Marion,2021,3,31,151.54220496838823,9.376408557792622,3.5225908295227257,15.191441740848344,AN91
17121,17,121,Marion,2021,4,30,71.30063170115612,12.706635520873279,6.736666403420921,18.62074084232303,AN91
17121,17,121,Marion,2021,5,31,96.29168326193337,17.401693478921654,11.797726055036165,22.929083838067836,AN91
17121,17,121,Marion,2021,6,30,96.16251908314996,24.256614389702683,18.807284855487975,29.68265511118335,AN91
17121,17,121,Marion,2021,7,31,238.67561276661291,24.2387331365542,19.108783974526528,29.368824261887088,AN91
17121,17,121,Marion,2021,8,31,141.1712877299639,25.095353552410334,19.736394872501005,30.454453226127885,AN91
17121,17,121,Marion,2021,9,30,80.4267715672473,21.296256327659922,14.587248087265712,28.00540745250762,AN91
17121,17,121,Marion,2021,10,31,107.26353919583359,16.30358925112524,11.083994458062781,21.5233251525781,AN91
17121,17,121,Marion,2021,11,30,40.300465223348475,5.745623333826655,-0.36879818543054366,11.860155771747886,AN91
17121,17,121,Marion,2021,12,31,98.43367368162404,6.821472027048297,1.5126327576832204,12.130424238481218,AN91
17123,17,123,Marshall,2020,1,31,80.30647484196605,-1.6822715374045933,-5.436748825098884,2.0718789467981966,AN81
17123,17,123,Marshall,2020,2,29,26.69274327219526,-2.1804902318101393,-6.793843243424328,2.4328123810127,AN81
17123,17,123,Marshall,2020,3,31,67.224162628464,5.092354539454119,0.2955038342875227,9.88929545558723,AN81
17123,17,123,Marshall,2020,4,30,114.72828675237768,8.923007560633108,2.4605569405806866,15.385559981171687,AN81
17123,17,123,Marshall,2020,5,31,131.365587527617,15.32902413014467,10.10766901388808,20.550473343111992,AN81
17123,17,123,Marshall,2020,6,30,63.02303755903813,23.11385930551245,16.940006158867053,29.28781363552953,AN81
17123,17,123,Marshall,2020,7,31,165.041749769296,24.46880128289663,18.845820916338745,30.091886843474608,AN81
17123,17,123,Marshall,2020,8,31,22.28585904623555,22.265851277251624,16.08195309879895,28.44985091276676,AN81
17123,17,123,Marshall,2020,9,30,152.9638094040607,17.461062718048996,11.43554007078658,23.486687561975778,AN81
17123,17,123,Marshall,2020,10,31,45.24771745113323,9.797142914369404,3.766181952718921,15.828199463237857,AN81
17123,17,123,Marshall,2020,11,30,49.33999915977783,7.059615170250457,1.407447320436281,12.71187201573941,AN81
17123,17,123,Marshall,2020,12,31,36.54602595290612,-0.7019292621102508,-5.635476734312034,4.235794646502606,"AN81,AN91"
17123,17,123,Marshall,2021,1,31,50.792030272251495,-3.2113773644965393,-6.471511330949527,0.2111251784409708,AN91
17123,17,123,Marshall,2021,2,28,30.74748465063108,-8.72260782197571,-13.326867970626642,-3.856912380358575,AN91
17123,17,123,Marshall,2021,3,31,57.91013831746459,6.117848113669832,0.21314727951415893,12.125152267606575,AN91
17123,17,123,Marshall,2021,4,30,83.4896937641609,10.766403228457945,4.6910509984594615,16.916298342883973,AN91
17123,17,123,Marshall,2021,5,31,120.63594255522973,15.392936576716828,9.995998174717739,20.83695186341435,AN91
17123,17,123,Marshall,2021,6,30,136.68772400442006,23.324525196463426,17.64594406669007,29.034984158033545,AN91
17123,17,123,Marshall,2021,7,31,116.45072632920221,22.915025678726032,18.010954406929454,27.81923863765147,AN91
17123,17,123,Marshall,2021,8,31,88.57588047916761,23.61245075565402,17.801776744167356,29.423268066833938,AN91
17123,17,123,Marshall,2021,9,30,24.819364285231334,20.356265224121923,13.094525368354025,27.618147860431858,AN91
17123,17,123,Marshall,2021,10,31,225.64909136197232,14.414704701210571,9.46731883124187,19.36223146857353,AN91
17123,17,123,Marshall,2021,11,30,16.179613914097377,3.840949862611585,-1.7430454795041221,9.425028843924013,AN91
17123,17,123,Marshall,2021,12,31,38.296049773482366,2.386252538441526,-2.6419221443209007,7.414469477600692,AN91
17125,17,125,Mason,2020,1,31,95.04307598105767,-0.883494891967171,-4.807335495022421,3.040182529319351,AN81
17125,17,125,Mason,2020,2,29,55.80287775585374,-1.111309984847441,-5.813023548328531,3.5903768178648607,AN81
17125,17,125,Mason,2020,3,31,64.12345239166112,6.551662762451125,1.6629478439046466,11.440466257836293,AN81
17125,17,125,Mason,2020,4,30,174.83975681064567,10.126410352221598,3.9274456255645025,16.325476795610257,AN81
17125,17,125,Mason,2020,5,31,116.58220500601426,16.21363237307401,11.260099621675442,21.16726579886595,AN81
17125,17,125,Mason,2020,6,30,59.7042357626798,23.64758546094529,17.593162330889715,29.702110653907102,AN81
17125,17,125,Mason,2020,7,31,142.44773315305028,25.064151487753282,19.66337571807171,30.465027851903105,AN81
17125,17,125,Mason,2020,8,31,16.21389854616763,22.717176390723964,16.446150761862473,28.988304005163528,AN81
17125,17,125,Mason,2020,9,30,90.1303573116301,18.45872526312288,12.02601639916793,24.89153612981096,AN81
17125,17,125,Mason,2020,10,31,29.171938986168456,10.761380777839447,4.3866122520063,17.136250872718367,AN81
17125,17,125,Mason,2020,11,30,55.04505626113002,7.74441037670993,1.7456706248561202,13.743239440780801,AN81
17125,17,125,Mason,2020,12,31,35.463536900282655,0.13797059385025323,-5.061911064240548,5.3350382964085385,"AN81,AN91"
17125,17,125,Mason,2021,1,31,59.25812715461523,-1.81007903982385,-5.298330756923543,1.4886922909507496,AN91
17125,17,125,Mason,2021,2,28,37.36383778970059,-6.842515919147808,-11.278970361389195,-2.1577159580515266,AN91
17125,17,125,Mason,2021,3,31,118.00119035602306,7.6915986725463785,1.723913251036129,13.842006756850285,AN91
17125,17,125,Mason,2021,4,30,83.61107194380516,11.797235014572077,5.876718415107972,17.773399804122864,AN91
17125,17,125,Mason,2021,5,31,158.67784344725868,16.744391689557602,11.231453502143875,21.67359588234847,AN91
17125,17,125,Mason,2021,6,30,144.9740465506455,23.961938996779445,18.263661650056196,29.328546975221126,AN91
17125,17,125,Mason,2021,7,31,163.64166326761247,23.749740308663085,18.792357516922948,28.70726497409732,AN91
17125,17,125,Mason,2021,8,31,162.5335051091567,24.539206812537294,18.827510093219367,30.25104580011768,AN91
17125,17,125,Mason,2021,9,30,29.942602939087774,21.14109850400973,13.926566483396188,28.35577126657244,AN91
17125,17,125,Mason,2021,10,31,189.99937480478962,15.145982616887549,10.027786666791338,20.26431986726031,AN91
17125,17,125,Mason,2021,11,30,19.370896645269966,4.844601008862207,-1.020580324687821,10.709870316220293,AN91
17125,17,125,Mason,2021,12,31,38.48246458739838,4.1356775639299315,-1.268466495227158,9.539891120244825,AN91
17127,17,127,Massac,2020,1,31,154.6238185765536,3.8557590534166972,-0.26603771991328207,7.978207738169816,AN81
17127,17,127,Massac,2020,2,29,170.01522060307437,3.929418269001753,-0.7243480763224236,8.583251887265083,AN81
17127,17,127,Massac,2020,3,31,186.34523192068167,10.972857326427688,5.8805160474161395,16.065298614083904,AN81
17127,17,127,Massac,2020,4,30,74.54469789031057,12.421362396833363,6.2047802790169895,18.63804979758453,AN81
17127,17,127,Massac,2020,5,31,106.6459931887957,18.07925479632694,12.925670646432154,23.232940236117024,AN81
17127,17,127,Massac,2020,6,30,137.28559958505218,24.021623041609754,18.466536790005325,29.576805057986135,AN81
17127,17,127,Massac,2020,7,31,133.78673494512384,26.8422441036706,21.63998128600411,32.044610256119505,AN81
17127,17,127,Massac,2020,8,31,127.80831684065316,23.61522628913044,18.644032371415612,28.586517261395606,AN81
17127,17,127,Massac,2020,9,30,81.87276301087621,20.60902936999771,14.863863786573837,26.35429600012357,AN81
17127,17,127,Massac,2020,10,31,173.81415230518536,13.56421671326576,7.53254666972597,19.59598602761278,AN81
17127,17,127,Massac,2020,11,30,64.11482962901519,10.096692808254728,3.8706207311473206,16.322860742601215,AN81
17127,17,127,Massac,2020,12,31,86.20808416604493,3.4802554813064677,-1.8069372341555447,8.763194733465253,"AN81,AN91"
17127,17,127,Massac,2021,1,31,90.94717181174266,2.50325163751936,-1.5237583680513869,6.593152437769718,AN91
17127,17,127,Massac,2021,2,28,104.15591003626122,-1.3804480239299377,-6.1224319054089715,3.399440907555298,AN91
17127,17,127,Massac,2021,3,31,128.22939237485662,10.915262226555777,4.949338724936962,16.902030335324877,AN91
17127,17,127,Massac,2021,4,30,120.80161717914399,13.72461215641047,7.660074872180436,19.765510356591562,AN91
17127,17,127,Massac,2021,5,31,115.59931942500883,17.996856639431467,12.325048221479044,23.652970194635056,AN91
17127,17,127,Massac,2021,6,30,119.45231664041529,24.517637528014305,19.385826886812918,29.66758671555873,AN91
17127,17,127,Massac,2021,7,31,149.87116492852468,25.261738205708077,20.328352257063617,30.195265485604946,AN91
17127,17,127,Massac,2021,8,31,105.56242581073931,25.404580561400458,20.30678408675549,30.502519567748116,AN91
17127,17,127,Massac,2021,9,30,55.12206628300108,21.405052387648436,15.119507529772058,27.69074096485075,AN91
17127,17,127,Massac,2021,10,31,85.64479044875432,17.404171638043664,11.852117056106675,22.956366030445682,AN91
17127,17,127,Massac,2021,11,30,48.030594642769366,6.55788997101732,-0.2544134431355599,13.37031016550916,AN91
17127,17,127,Massac,2021,12,31,173.3773415825917,9.176107668901695,3.4686609802714834,14.88368807594885,AN91
17129,17,129,Menard,2020,1,31,113.00559788288021,-0.47327185621333356,-4.340554647781095,3.3939958824329173,AN81
17129,17,129,Menard,2020,2,29,61.264677206370166,-0.7890103746785309,-5.368247953645039,3.7902009289847447,AN81
17129,17,129,Menard,2020,3,31,69.639663786259,6.709308386281748,1.9103976586598053,11.508310165059848,AN81
17129,17,129,Menard,2020,4,30,154.86998607553954,10.129261537949118,3.889525017846208,16.36909852483971,AN81
17129,17,129,Menard,2020,5,31,110.83153958879848,16.271143381813634,11.363208033593258,21.179174767468524,AN81
17129,17,129,Menard,2020,6,30,63.92943780463095,23.653107951509647,17.810462996540124,29.495853960896113,AN81
17129,17,129,Menard,2020,7,31,104.60528650599974,25.145455568434183,19.844276612775737,30.446739475964463,AN81
17129,17,129,Menard,2020,8,31,31.490964130396527,22.728228895154892,16.668818780116712,28.787742343798122,AN81
17129,17,129,Menard,2020,9,30,66.86417939107402,18.645205274619926,12.273381141503277,25.017130071063256,AN81
17129,17,129,Menard,2020,10,31,33.51896589038174,10.994045881261583,4.788169393127327,17.200018783304394,AN81
17129,17,129,Menard,2020,11,30,50.49149891757361,8.048594887301173,2.10071412181225,13.996569476276674,AN81
17129,17,129,Menard,2020,12,31,33.12471521378143,0.44317983218104806,-4.6915092133451886,5.57667968196169,"AN81,AN91"
17129,17,129,Menard,2021,1,31,57.793875759300036,-1.5983825337358197,-4.9416612413330805,1.6750401258817245,AN91
17129,17,129,Menard,2021,2,28,41.35567594138658,-6.482426434214516,-10.949536097217512,-1.9104147680910617,AN91
17129,17,129,Menard,2021,3,31,123.33792740466126,7.896235755857824,1.999608096194771,13.827358461672247,AN91
17129,17,129,Menard,2021,4,30,71.22220078559191,11.964855277361501,6.11908609589316,17.828592919921924,AN91
17129,17,129,Menard,2021,5,31,157.5131134243123,16.680037502970073,11.535681096375198,21.706906695307936,AN91
17129,17,129,Menard,2021,6,30,141.96646855344525,23.780118679901513,18.453667398873446,29.08392072445009,AN91
17129,17,129,Menard,2021,7,31,150.00260715771222,23.659245893419772,18.90307391600356,28.4155589297067,AN91
17129,17,129,Menard,2021,8,31,180.10890143074624,24.560563021177433,19.114981485053956,30.00628542857123,AN91
17129,17,129,Menard,2021,9,30,43.64922719228125,21.085221963360212,14.289935618403575,27.880649847410307,AN91
17129,17,129,Menard,2021,10,31,161.88304266579507,15.260807231389848,10.450428325093787,20.071326290916385,AN91
17129,17,129,Menard,2021,11,30,20.522736337403515,4.960824476955737,-0.7875821945844294,10.70931899488832,AN91
